18.07.2018;12:00;126
18.07.2018;13:00;135
18.07.2018;14:00;134
18.07.2018;15:00;134
18.07.2018;16:00;132
18.07.2018;17:00;141
18.07.2018;18:00;145
18.07.2018;19:00;140
18.07.2018;20:00;126
18.07.2018;21:00;120
18.07.2018;22:00;115
18.07.2018;23:00;87
19.07.2018;00:00;60
19.07.2018;01:00;41
19.07.2018;02:00;29
19.07.2018;03:00;21
19.07.2018;04:00;23
19.07.2018;05:00;22
19.07.2018;06:00;9
19.07.2018;07:00;7
19.07.2018;08:00;24
19.07.2018;09:00;56
19.07.2018;10:00;77
19.07.2018;11:00;94
19.07.2018;12:00;107
19.07.2018;13:00;122
19.07.2018;14:00;135
19.07.2018;15:00;141
19.07.2018;16:00;142
19.07.2018;17:00;146
19.07.2018;18:00;150
19.07.2018;19:00;142
19.07.2018;20:00;137
19.07.2018;21:00;121
19.07.2018;22:00;97
19.07.2018;23:00;69
20.07.2018;00:00;50
20.07.2018;01:00;31
20.07.2018;02:00;28
20.07.2018;03:00;22
20.07.2018;04:00;16
20.07.2018;05:00;12
20.07.2018;06:00;4
20.07.2018;07:00;4
20.07.2018;08:00;14
20.07.2018;09:00;57
20.07.2018;10:00;86
20.07.2018;11:00;99
